,Tent ID,# of Residents less than 18 yr.,# of Residents more than 18 yr.,# of Tent Residents,Head of Household 1,HH1 Nickname,HH1 Sex,HH1 Age,HH1 Occupation,HH1 Occupation - Other,HH1 Vendor,HH1 Vendor - Other,HH1 Vendor Location,HH1 Vendor - Days Working per Week,Additional Comments,HH2 Nickname,HH2 Sex,HH2 Age,HH2 Occupation,HH2 Occupation - Other,HH2 Vendor,HH2 Vendor - Other,HH2 Vendor Location,HH2 Vendor - Days Working per Week,HH2 Additional Comments,# of Years Living in Village,Additional Comments - Living in Village,# of Years Living in Tent,# of People Living full time in tent,Education - School Attendance,Education - Name of School,Children Living Elsewhere,# of Children Living Elsewhere,Additional Comments - Children Living Elsewhere,Ownership,Ownership - Other,How much do you pay for rent?,Rent or Own Elsewhere,Rent or Own Elsewhere - Other,Previous Ownership,Marital Status,Marital Status - # of Years Together,Marital Status - Other,Marital Status - Additional Comments,Family Bacgkround,Problems in the Tent - Additional Comments,Unnamed: 66,Sleep # of People Per Night,Sleep - Difficulty Sleeping [Do you ever have issues sleeping?],Sleep - Frequency [How frequently do you have issues sleeping?],Do you normally wake up at night?,"Normally, how frequently do you wake up night?",What are the top two reasons you wake up at night or have issues the sleep?,Do you ever have trouble staying awake during the day?,"In the past week, how often did you have trouble staying awake? ",Sleep Time,Wake-up Time,How often do you get sick?,Additional Comments - Health,"In the past year, did someone in this home suffer from cough, congestion or similar problems?","During the last year, anyone living in the tent suffer from bronchitis, bronchiolitis or pneumonia?","If yes, how frequently did this person suffer from bronchitis, bronchiolitis or pneumonia?","In the past month, did anyone living in the tent suffer from diarrhea?",Do you have access to a latrine? ,Additional Comments - Latrine,Do you have electricity in your tent?,What is the main source of drinking water for members of your household?, How many gallons of water does your household use per day?,Do you ever drink water that isn't treated?,"Do you have any other comments, questions or other information you’d like to add?",Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96, Is there any risk that the tent will collapse?,In the past year did someone enter your house to steal something?,How many times were you stolen from? ,If you leave your tent are you concerned that someone ll steal from you?,"How often do you have friends, family or neighborhoods over to your tent?",What is the reason you do not have people over in the tent?,Do you have space to lie down if tired?,Do people living in the tent have space to keep their personal belongings?,"In this tent, if someone wakes up, do they wake up the other people? ",Do children have safe places to study?,Does your household own any animals?,"If yes, how many?",Does the household own a radio?,If yes does it function?,Would living in a block home create any changes in your life?,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Do you feel safe in your home?,What is the main thing that makes you feel safe? ,What is the main thing that makes you feel unsafe?,Do you feel safe leaving your children alone at home?,Do you feel safe walking in the community at night?,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Do you understand this interview does not guarantee that you ll receive a house from MOH?,Do you own the land the tent is on? ,Is the deed to the property in your name? -1,Is the deed to the property in your name? -2,Additional Comments - Land Tenure," If you were to receive a house, would you be willing to move to the area behind Healing Haiti?","If no, what is the main reason you are unwilling to move? ",Unnamed: 133,Unnamed: 134,What are the dwellings floors made of?,"Floors, if other please specify",What are the dwellings roof made of?,Do you feel this person qualifies for a home? ,"If no, explain.",Additional Comments - Home Qualification,Full-time Tent Resident 1,R1 Nickname,R1 Age,R1 Sex,R1 Occupation,R1 Name of School - Education,R1 Grade/Year in School - Education,R1 Class Name,R1 Occupation - Other,R1 Vendor,R1 Vendor - Other,R1 Vendor Location,R1 Vendor - Days Working per Week,R1  Relationship,R1 Additional Comments,Full-time Tent Resident 2,R2 Nickname,R2 Age,R2 Sex,R2 Occupation,R2 Name of School - Education,R2 Grade/Year in School - Education,R2 Class Name,R2 Occupation - Other,R2 Vendor,R2 Vendor - Other,R2 Vendor Location,R2 Vendor - Days Working per Week,R2 Relationship,R2 Additional Comments,Full-time Tent Resident 3,R3 Nickname,R3 Age,R3 Sex,R3 Occupation,R3 Name of School - Education,R3 Grade/Year in School - Education,R3 Class Name,R3 Occupation - Other,R3 Vendor,R3 Vendor - Other,R3 Vendor Location,R3 Vendor - Days Working per Week,R3 Relationship,R3 Additional Comments,Full-time Tent Resident 4,R4 Nickname,R4 Age,R4 Sex,R4 Occupation,R4 Name of School - Education,R4 Grade/Year in School - Education,R4 Class Name,R4 Occupation - Other,R4 Vendor,R4 Vendor - Other,R4 Vendor Location,R4 Vendor - Days Working per Week,R4 Relationship,R4 Additional Comments,Full-time Tent Resident 5,R5 Nickname,R5 Age,R5 Sex,R5 Occupation,R5 Name of School - Education,R5 Grade/Year in School - Education,R5 Class Name,R5 Occupation - Other,R5 Vendor,R5 Vendor - Other,R5 Vendor Location,R5 Vendor - Days Working per Week,R5 Relationship,R5 Additional Comments,Full-time Tent Resident 6,R6 Nickname,R6 Age,R6 Sex,R6 Occupation,R6 Name of School - Education,R6 Grade/Year in School - Education,R6 Class Name,R6 Occupation - Other,R6 Vendor,R6 Vendor - Other,R6 Vendor Location,R6 Vendor - Days Working per Week,R6 Relationship,R6 Additional Comments,Full-time Tent Resident 7,R7 Nickname,R7 Age,R7 Sex,R7 Occupation,R7 Name of School - Education,R7 Grade/Year in School - Education,R7 Class Name,R7 Occupation - Other,R7 Vendor,R7 Vendor - Other,R7 Vendor Location,R7 Vendor - Days Working per Week,R7 Relationship,R7 Additional Comments,Full-time Tent Resident 8,R8 Nickname,R8 Age,R8 Sex,R8 Occupation,R8 Name of School - Education,R8 Grade/Year in School - Education,R8 Class Name,R8 Occupation - Other,R8 Vendor,R8 Vendor - Other,R8 Vendor Location,R8 Vendor - Days Working per Week,R8 Relationship,R8 Additional Comments
165,273,2,1,3,3,,Female,57,Small business outside or nearby the home,,Other,I sell pork meat.,,2,Mwen vann ti vyann kochon,,,,,,,,,,,12,I've been in Titanyen for 12 years.,,3,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Own House,Widow,,,,"I was sick. I kept getting sick. I was 18 years old. I was sick and I couldn't be healed, I couldn't get better. Thanks to God the Lord, I never layed down on a bed. I always put forth an effort.","The tent leaks. When it's time to go to bed, and it rains, the wind bothers me. When it's bed time I can't go to sleep.",,3,Yes,Very often,No,,,Yes,7 or more times,8,4,Sometimes,"I am diabetic, have high blood pressure, and get headaches and stomach aches.",Yes,No,,Yes,No,We go in the bush,No,Pump or well,15,Yes,That's what we drink.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,When I get a block house I'll feel good. I'll be comfortable. I'll thank God.,,,,,Yes,I act respectfully.,,No,Yes,,,,,,No,,,I rent it.,Yes,,,,Dirt or soil,,Tin,Yes,,They're not living well at all.,,,7,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,4,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,274,0,1,1,1,Michel,Male,27,Contracted Worker,Construction,,,,,Kay ak chapant,,,,,,,,,,,10,I've been here for 10 years,9,1,No response/cannot remember,,No,,,Own,,,No,,Live with Family,Single,,,,"My mom was sick. I like to live close to her. I came to TItanyen because things weren't good for me. I was in school. My mom used to put me through school, but things changed for the worse for me. I couldn't go to school anymore, so I came to Titanyen where my mom is, because I like to live with my mom.","I wanted to build a house, but didn't have the opportunity. When it rains, it's a problem. I have to sit there and pray to God, wondering when the rain will be over so that I can lay down. Sometimes everything gets wet. I have to go to a neighbor's house to see if they have a couple things I can put down to sleep on. I'm praying to God to get a block house so that I can thank him.",,1,Yes,Very often,No,,,Yes,7 or more times,9,5,Sometimes,"The flu, aches and headaches",No,No,,No,No,I go at a neighbor's house,No,Pump or well,5,Yes,"When I don't have money, that's what I drink.",,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,"When I get a block house I'll feel good. I'll be comfortable, and I'll thank God, too, for what he did for me and what he'll continue to do for me.",,,,,Yes,I don't bother other people.,,No,Yes,,,,,,No,,,I rent it.,Yes,,,,Dirt or soil,,Tin,Yes,,They're not living at all.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,455,3,1,4,4,Chantal,Female,,Contracted Worker,Servant,,,,,,,,,,,,,,,,12,I've been here for 12 years,5,4,Yes,A school in Titanyen.,No,,,Own,,,No,,Rent a house,Widow,,,,"I wanted to come here, but was never able to. One Sunday my uncle came to see me and said he came to get me. ""I have an empty house for you to live in."" He came and got me and I lived in the house. Then the earth shoke and I'm here since then.","The tent, during the day it's very hot. You can't stand it. Also, it leaks. At night, if you don't have a big quilt you won't be able to take it, it's so cold. It can make you sick. During the day it's too hot, at night it's too cold. And now, if I was able to get this help, I'd say thank you so much, because you would remove me from under a huge problem, me and the children.",,4,Yes,Very often,No,,,Yes,5-6 times,9,6,Sometimes,"Headaches, the flu, and aches",Yes,No,,Yes,Yes,It's not in good shape,No,Pump or well,25,Yes,I drink it when I don't have any money.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,"The day I move into this house, the one you'll build for me and the children, I'll feel happy. Not the last level of happy, but for someone on earth, I'll feel good. Every time I'll look at the house I'll making a moaning noise. I'll not only thank God, I'll thank the organization that allowed me to have this house without having to work hard for it.",,,,,Yes,"I have Jesus. Also, I don't have time.",,No,Yes,,,,,,No,,,Land,Yes,,,,Dirt or soil,,Tin,Yes,,Someone gave them a spot to put the tent.,,,17,Female,Anyen,,,,,,,,,Pitit fi,Mwen lekòl,,,14,Female,Anyen,,,,,,,,,Pitit fi,Mwen lekòl,,,11,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,7,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,30,0,2,2,,,Male,,Other,,,,,,,,Male,,Contracted Worker,,,,,,,25,I was born in Titanyen.,7,2,Yes,Moh school,No,,,Own,,,No,,Own House,Single,,,,I was born in Titanyen. I was born here.,"The problem with the tent is that as soon as it's noon, it's so hot you can't be inside. If you'd like to lay down, you can't. There's also a bunch of insects that are bothering us, especially mosquitoes. You know, the top part of the walls is open, so insects can come inside quite easily. When I bathe, there are millipedes. As far as problems go, there are lots of problems.",,2,Yes,Very often,No,,,Yes,3-4 times,9,6,Sometimes,"The flu, colds, and headaches",Yes,No,,No,No,I go at a neighbor's house,No,No,10,Yes,When I don't have money.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,"I think compared to the tent, the block house would be much better. The tent is very hot. When it's sunny, I can't lay down inside. I've gone to friends' houses that are made with blocks, and I can lay down and sleep. That's why a block house would be different from the tent.",,,,,Yes,I don't bother other people.,,No,Yes,,,,,,No,,,Public land,Yes,,,,Dirt or soil,,Tin,Yes,,Because he's a young man who wants to live better.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,99,2,2,4,4,,Male,55,Contracted Worker,,,,,,"Travay late/lapèch,Konstriksyon",,Female,55,Small business outside or nearby the home,,"Rice, beans, plantains or produce",,,2,Bagay manje ak pwodui,31,I've been in Titanyen for 31 years.,7,4,Yes,One goes to school in Titanyen,Yes,4,They went to Chile to work.,Own,,,No,,Own House,Married,35,,,When I came to TItanyen I was working in the Mill of Haiti. I couldn't find a house elsewhere. I rented a small house in Titanyen. That's why I came to Titanyen in 1986.,"I have a tent where all the tarps on it are finished. All my activities are inside it, even if they aren't big activites. I would like to change things.",,4,Yes,Very often,No,,,Yes,5-6 times,8,6,Sometimes,"Aches, fever, and fatigue",Yes,No,,Yes,Yes,It's not in good shape,No,Pump or well,25,Yes,"When I don't have money, that's what I drink.",,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,"At the moment, we're praying to God about that. If I was able to get a block house, I'll be able to care for it well and treat it well so that everything can go well. OK, thank you very much.",,,,,Yes,I've been here a long time. I never fight with others.,,Yes,Yes,,,,,,No,,,Public land,Yes,,,,Dirt or soil,,Tin,Yes,,The tent is completely wrecked.,,,5,Male,Nothing,,,,,,,,,Pitit gason,Mwen sou kont paranm,,,5,Female,Nothing,,,,,,,,,Pitit fi,Mwen soukont paranm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,100,3,3,6,6,,Male,50,Agriculture/Fish,,,,,,"Painting, kuizin",,Female,52,Agriculture/Fish,,,,,,Jaden,6,I've been here for 6 years,5,6,Yes,A school in Titanyen.,No,,,Own,,,No,,Rent a house,Common Law,4,,,"I came with my sister to Titanyen. Her husband then died. She was no longer with the first person. Since my mom only had us two, I couldn't let her come here by herself, since she's my sister. I had to come with her. Since then, Titanyen has been my home.","The problem with the tent is that when it rains, the rain will blow inside. Also, the tarp that make up the walls aren't in good shape. It needs some small repairs with the wood, etc.",,6,Yes,Very often,No,,,Yes,7 or more times,9,5,Sometimes,The flu and hunger,No,No,,No,No,,No,Pump or well,25,Yes,That's what I drink.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,How would I feel living in a block house compared to a tent... I think everything would be 5 stars in the block house because things in the tent are splitting up. It won't be the same thing.,,,,,Yes,I don't have time to bother other people.,,Yes,Yes,,,,,,No,,,Public land,Yes,,,,Dirt or soil,,Tin,Yes,,They don't even need to be in the draw.,,,18,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,17,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,13,Female,Nothing,,,,,,,,,Pitit fi,Men lekòl,,,10,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,10,0,2,2,,,Female,,Nothing,,,,,,,,,,,,,,,,,24,I was born Titanyen.,7,2,No response/cannot remember,,No,,,Own,,,No,,Live with Family,Other,,I have a girlfriend/boyfriend,,I was born in Titanyen. I didn't come from anywhere else.,"When I'm in the tent, the heat bothers me a lot. Also, when it rains, it bothers me. Those are my issues.",,2,Yes,Very often,No,,,Yes,5-6 times,8,6,Very often,I'm ill in my head. It never gets better.,No,No,,No,No,I go in the bush,No,Buy,5,Yes,Not very often. Only when I don't have any money.,,,,,,Yes,No,,No,Frequently,,No,No,No,No,No,,No,,When I'm in the block house I'll feel better. I won't breathe the same air. I think it will be better for me because if the heat used to kill me... Even a fan I couldn't use. When I'm in a block house I'll be able to use a fan.,,,,,No,,It's a tent. Anything can happen.,No,Yes,,,,,,No,,,Public land,Yes,,,,Dirt or soil,,Tin,Yes,,It's not good and she's pregnant.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Female,Nothing,,,,,,,,,Pitit fi,Mwen soukont paranm,,,22,Male,Nothing,,,,,,,,,Pitit gason,Anyen Mwen soukont paranm,,,25,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,23,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,88,1,2,3,3,,Male,30,Contracted Worker,Construction,,,,,Mwen travay kom labor,,Female,30,Nothing,,,,,,Mwen soukont marim,30,I was born here.,4,3,No response/cannot remember,,No,,,Own,,,No,,Rent a house,Common Law,5,,,I was born in Titanyen. I didn't come from anywhere else.,"When it rains, it leaks. I can't sleep well. Also, it's too hot. Ants and flies are biting us inside the tent.",,3,Yes,Very often,No,,,Yes,7 or more times,9,5,Sometimes,Headaches and other pains.,Yes,No,,Yes,No,I go in the bush,No,Pump or well,10,Yes,That's what we drink.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,"When I get a block house I'll be more or less, because even when it's hot we'll be able to breathe a better air and we'll feel better, as well.",,,,,Yes,I don't have time to get into arguments.,,No,Yes,,,,,,No,,,Public land,Yes,,,,Dirt or soil,,Tarp,Yes,,She just had a baby. It's very hot.,,,0,Female,Nothing,,,,,,,,,Pitit fi,Mwen Se Bebe Mwen gen 3 mwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,404,1,2,3,,Dede,Male,,Contracted Worker,,,,,,,,,,,,,,,,,7,Bitbwaye Plain,7,3,No,,No,,,Own,,,No,,Rent a house,Common Law,1,,,I left where I was and came to live here because of January 12. That's why I came here. I've been here for 7 years. Now I live in Titanyen.,"I live in the tent. When it rains, the tent leaks. Also, at night when I'm asleep, it's hot. During the day I can't stay inside. I have to go outisde. The tent isn't very safe. It's not covered with tin. I only live in it so as not to sleep in the street. That's why I'm in it. The tent isn't normal, it isn't comfortable.",,3,Yes,Very often,Yes,Very often,"The heat or cold, the wind annoys us.",No,,8,5,Sometimes,"Not often, just sometimes.",Yes,No,,No,No,We can't afford it. We go in the bush.,No,Pump or well,3,Yes,No,,,,,,Yes,No,,Yes,Sometimes,,No,No,No,No,No,,No,,"The way I'm living in this tent, if they were to make a house for me, that would be great. When I go out, the things I leave inside are not secure, because they're in a tent. When I'm in a tent it rains on me, it's hot, I can't live well. If I was in a block house it would be very different for me. I would be very happy.",,,,,No,,Because it's a tent. Anyone can get inside.,No,No,,,,,,No,,,A friend lets me live here. The space isn't for me.,Yes,,,,Dirt or soil,,Tin,Yes,,They really need it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,48,1,1,4,,Yole,Female,,Other,,,,,,,,,,,,,,,,,7,I was livingin Bitbwaye of Port au Prince and after the earthquake I came to this area where I've been since then.,7,4,No,,No,,,Own,,,No,,Rent a house,Other,,I'm living alone because my husband and I separated a year and a half ago.,,"I lived in Bitbwaye. After January 12... We were renting a house. You know how that is. After the January 12, everyone was putting up tents on land. My mom had a contact and she bought this land and built a tent on it here, after January 12. We've been living here since then.","The problem with the tent is that when it rains, it leaks. Water will come inside the tent from underneith, and soak our things. The water in the road also comes inside. If it's at night, we have to get up and make a trench for it, so that the water can run.",,4,Yes,Very often,Yes,Very often,"The heat and cold, the wind annoys us, the noise outside (animals and people)",No,,9,5,Very often,Very often we catch colds and the flu.,Yes,Yes,Very often,No,No,In the bush because we don't have one yet due to our financial situation,No,Pump or well,6,Yes,No,,,,,,Yes,No,,Yes,Sometimes,,No,No,No,No,No,,No,,"A block house would change my life a lot. Life in the tent is not appropriate at all. The way we live is not favorable at all. There's lots of dust. That's one of the reasons we get colds very often. The rain is a problem. When it rains, it's muddy. When it rains, sometimes inside is worse than outside.",,,,,No,,Because my tent isn't secure. Anyone can come inside when I'm not home.,No,No,,,,,,No,,,A friend lets me live here for a while but I don't have land yet.,Yes,,,,Dirt or soil,,Tin,Yes,,Wi Paske eta tant lan vreman pa Bon vre yo nan bezwen yon kay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,343,1,1,2,,,Male,,Contracted Worker,,,,,,,,,,,,,,,,,15,"I was living in the mountains out in the country and I saw how things were for me, so I came here and now I live here.",4,2,No,,No,,,Own,,,No,,Rent a house,Other,,I was with my wife but I left her. We couldn't be together anymore because of the way she was acting unfaithfully.,,"While I was at my parents house I was living poorly. Not my mom, my step-mom. I had some other friends that I was close to. They kept telling me that I was living in a poor situation. 'I'm going to give you advice if you'll listen.' I said I don't know what the advice will be, but I'll listen... [cut off]","I'm in the tent. The tarp is torn, but it doesn't leak. Water doesn't come inside. It's just the tarp that is torn. I took another tarp and patched up where it was torn, and live like that. Whenever I leave and come back I always find everything inside as it was. No one breaks in.",,2,No,,,,,No,,8,5,Sometimes,"Toothache, the flu, colds",Yes,Yes,Sometimes,No,No,It's no good,No,Pump or well,4,Yes,I drink Kisangani (?) because we can get it more easily.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,Yes,"Why do I need a block house. The tent is hot. When I need to take a break, I can't go inside. It's too hot. I have to stay outside. That's why I need the block house. I really need the block house. The block house would be useful to me tomorrow.",,,,,No,,Because it's a tarp house. I can't be safe in it the way it is.,No,No,,,,,,No,,,I bought the tent. The person always says to get the tent away from him if I ever find a place to go.,Yes,,,,Dirt or soil,,Tin,Yes,,"Yes, the tent is in awful shape. The roof is fine but the tarps are all torn. They cover it with tin.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,169,3,2,5,5,,Female,46,Nothing,,,,,,Mwen pagen kob poum fe Anyen,,Male,50,Contracted Worker,Construction,,,,,Kay Mwen konstri,4,I've been here for 4 years,4,5,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Common Law,5,,We're not married yet.,"I was in the city. After the earthquake I didn't have anywhere to live, so I came to Titanyen. That's why I'm in Titanyen today.","The tent leaks. It leaks a lot. Also, the sun. When it's sunny I can't even go inside, it's so hot.",,5,Yes,Very often,No,,,Yes,7 or more times,8,5,Rarely,Body aches and headaches,No,No,,No,Yes,But it's not good,No,Pump or well,30,Yes,That's what we drink.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,Pig,1,No,,"When I get a block house, I feel it will be better for me because I won't feel the heat the way I felt it in the tent. Also, I don't think I'll get wet any more, in Jesus' name.",,,,,Yes,I don't have time to fight with others.,,No,Yes,,,,,,Yes,No,,I haven't finished paying for it yet.,Yes,,,,Dirt or soil,,Tarp,Yes,,They deserve it.,,,17,Male,Nothing,,,,,,,,,Pitit gason,Mwen pa menm gen mwayen poum ale lekol,,,3,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,11,Female,Nothing,,,,,,,,,Kouzen,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,160,2,2,4,4,,Male,41,Contracted Worker,Construction,,,,,Kay norm jwenn kontra,,Female,27,Nothing,,,,,,Mwen soukont marim,7,I've been here for 7 years.,7,4,Yes,A school in Titanyen.,No,,,Own,,,No,,Rent a house,Married,9,,,I was in Port au Prince. January 12 destroyed our house. That's what led me to Titanyen.,"The tent is torn. The heat! When it's hot you can't stand up, you can't sit down. The tent is not good at all. Even the kids can't not get sick in it.",,4,Yes,Very often,No,,,Yes,5-6 times,9,5,Sometimes,The flu and aches,Yes,No Response/Cannot Remember,,No,Yes,But it's not good,No,Pump or well,20,Yes,That's what we drink.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,Pig,1,No,,"If I was to get a block hosue I would thank God. The tent is such a problem for us, if the hearts of the perople responsible were to incite them to give us a block house, I would thank God very much.",,,,,Yes,Where I live they don't fight.,,No,Yes,,,,,,Yes,No,,I haven't finished paying for it yet.,Yes,,,,Concrete,,Tin,Yes,,They're not living well.,,,8,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,3,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,155,3,2,5,5,,Female,29,Small business outside or nearby the home,,Clothes,,,4,Rad,,Male,55,Contracted Worker,Construction,,,,,Mwen fe kay,8,I've been here for 8 years,7,5,"Some of my children go to school, but not all.",,No,,,Own,,,No,,Rent a house,Married,5,,,The January 12 earthquake made me come to Titanyen.,The heat! I can't stand it. Too much heat. That's the problem it causes me and the children.,,5,Yes,Very often,No,,,Yes,5-6 times,8,5,Sometimes,Colds and the flu.,Yes,No,,Yes,No,I go in the bush,No,Pump or well,25,Yes,"When I don't have money, that's what I drink.",,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,I'll feel cool. The heat won't bother me very much anymore. I'll be comfortable.,,,,,Yes,I have Jesus.,,No,Yes,,,,,,Yes,No,,I haven't finished paying for it yet.,Yes,,,,Concrete,,Tin,Yes,,The tent is very hot.,,,6,Female,Nothing,Mwen lekòl,,,,,,,,Pitit fi,,,,16,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,2,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,167,2,2,4,4,Noufi,Female,48,Small business outside or nearby the home,,Other,Anything I can find,,4,"Tout sa, jwenn",,,,,,,,,,,11,I've been here for 11 years,7,4,Yes,A school in Titanyen.,No,,,Own,,,No,,Rent a house,Common Law,9,,,"Problems led me to Titanyen. The father of my children died in Port au Prince. I could no longer pay for the house. The children were with me. I had to pay for schooling. I had to come stay with a friend who led me here. She said I'd find a house here for cheaper, so I had to come.","The tent is covered with a tarp. When it's sunny the tent is so hot over my head. Also, when it rains, it leaks. On the ground, rats bite me, ants... [laughing]",,4,Yes,Very often,No,,,Yes,5-6 times,8,6,Sometimes,"The flu, aches, and colds.",Yes,No,,Yes,No,I live beside a hole,No,Pump or well,25,Yes,That's what I drink.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,"When I get a block house I'll be more satisfied. When I need to lay down, I'll be able to lay down comfortably. Rat won't come inside anymore. My clothes won't get dirty.",,,,,Yes,Where I live isn't like that.,,No,Yes,,,,,,No,,,I haven't finished paying for it yet.,Yes,,,,Dirt or soil,,Tarp,Yes,,They're not living well.,,,18,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,15,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekol,,,7,Female,Nothing,,,,,,,,,Pitit fi,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,156,1,2,3,3,,Male,38,Contracted Worker,Construction,,,,,Mwen pajwenn souvan,,Female,29,Small business outside or nearby the home,Anything I find,Other,,,2,Tout Sam jwenn,6,I've been here for 6 years,3,3,Yes,They go to school in the city.,No,,,Own,,,No,,Rent a house,Common Law,2,,,"After the earthquake (my wife died) I came to the area. I rented a house in Cabaret. Cabaret wasn't great for me, so I came here.","The tent is no good because it leaks. When it's windy, the wind blows all kinds of dust inside, which makes being inside it not good for me. It leaks. When it's windy the wind could make the tent fall on me.",,3,Yes,Very often,No,,,Yes,5-6 times,9,6,Rarely,I have a stomach ache.,Yes,No,,Yes,No,I go in the bush,No,Pump or well,15,Yes,That's what I drink.,,,,,,Yes,No,,No,Sometimes,,No,No,No,No,No,,No,,When I get a block hosue I'll feel great. I'll sleep well. I won't feel the heat anymore.,,,,,Yes,Where I live is quiet.,,Yes,Yes,,,,,,No,,,Someone let me put the tent up here.,Yes,,,,Dirt or soil,,Tin,Yes,,They're not living well.,,,5,Male,Nothing,,,,,,,,,Pitit gason,Mwen lekòl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
